X0 Y0 Theta0 VX0 VY0 L0 FX0 FY0 T0 X1 Y1 Theta1 VX1 VY1 L1 FX1 FY1 T1 Time Energy
-0.7216  1.4784  80.8134 -1.8799 -0.7673  2.8278  1.7021 -1.7176 -10.5057  0.7216 -1.4784  80.1866  1.8799  0.7673 -0.8278 -1.7021  1.7176  10.5057  80.5000  10.8647 
-0.8926  1.3845  80.9911 -1.7097 -0.9391  1.7772  2.0828 -1.3872 -13.0811  0.8926 -1.3845  80.2089  1.7097  0.9391  0.2228 -2.0828  1.3872  13.0811  80.6000  7.6940 
-1.0427  1.2767  81.0380 -1.5014 -1.0778  0.4691  2.3401 -1.0543 -11.0234  1.0427 -1.2767  80.3620  1.5014  1.0778  1.5309 -2.3401  1.0543  11.0234  80.7000  7.0522 
-1.1694  1.1584  80.9747 -1.2674 -1.1832 -0.6332  2.4794 -0.7540 -5.0802  1.1694 -1.1584  80.6253  1.2674  1.1832  2.6332 -2.4794  0.7540  5.0802  80.8000  9.1786 
-1.2714  1.0325  80.8606 -1.0195 -1.2586 -1.1412  2.5179 -0.5094  2.6109  1.2714 -1.0325  80.9394  1.0195  1.2586  3.1412 -2.5179  0.5094 -2.6109  80.9000  10.7354 
-1.3482  0.9016  80.7726 -0.7677 -1.3096 -0.8801  2.4786 -0.3298  9.2912  1.3482 -0.9016  81.2274  0.7677  1.3096  2.8801 -2.4786  0.3298 -9.2912  81.0000  9.2020 
-1.4001  0.7673  80.7775 -0.5198 -1.3425  0.0490  2.3852 -0.2112  12.5722  1.4001 -0.7673  81.4225  0.5198  1.3425  1.9510 -2.3852  0.2112 -12.5722  81.1000  6.1356 
-1.4283  0.6309  80.9081 -0.2813 -1.3637  1.3062  2.2591 -0.1395  11.2940  1.4283 -0.6309  81.4919  0.2813  1.3637  0.6938 -2.2591  0.1395 -11.2940  81.2000  5.0896 
-1.4338  0.4932  81.1517 -0.0554 -1.3776  2.4356  2.1176 -0.0923  5.9421  1.4338 -0.4932  81.4483  0.0554  1.3776 -0.4356 -2.1176  0.0923 -5.9421  81.3000  6.9684 
-1.4182  0.3545  81.4546  0.1564 -1.3869  3.0298  1.9723 -0.0419 -1.5292  1.4182 -0.3545  81.3454 -0.1564  1.3869 -1.0298 -1.9723  0.0419  1.5292  81.4000  8.9042 
-1.3828  0.2154  81.7423  0.3536 -1.3910  2.8769  1.8272  0.0420 -8.4009  1.3828 -0.2154  81.2577 -0.3536  1.3910 -0.8769 -1.8272 -0.0420  8.4009  81.5000  8.0792 
-1.3292  0.0767  81.9460  0.5363 -1.3868  2.0368  1.6765  0.1890 -12.1709  1.3292 -0.0767  81.2540 -0.5363  1.3868 -0.0368 -1.6765 -0.1890  12.1709  81.6000  5.4256 
-1.2588 -0.0601  82.0280  0.7040 -1.3680  0.8197  1.5021  0.4215 -11.4578  1.2588  0.0601  81.3720 -0.7040  1.3680  1.1803 -1.5021 -0.4215  11.4578  81.7000  4.3350 
-1.1734 -0.1927  81.9954  0.8542 -1.3258 -0.3261  1.2741  0.7463 -6.5034  1.1734  0.1927  81.6046 -0.8542  1.3258  2.3261 -1.2741 -0.7463  6.5034  81.8000  6.1074 
-1.0752 -0.3178  81.8977  0.9816 -1.2512 -0.9764  0.9575  1.1438  0.9072  1.0752  0.3178  81.9023 -0.9816  1.2512  2.9764 -0.9575 -1.1438 -0.9072  81.9000  8.1784 
-0.9675 -0.4315  81.8092  1.0773 -1.1368 -0.8857  0.5284  1.5616  8.0811  0.9675  0.4315  82.1908 -1.0773  1.1368  2.8857 -0.5284 -1.5616 -8.0811  82.0000  7.5005 
-0.8545 -0.5295  81.8014  1.1302 -0.9806 -0.0776 -0.0021  1.9217  12.3839  0.8545  0.5295  82.3986 -1.1302  0.9806  2.0776  0.0021 -1.9217 -12.3839  82.1000  4.6210 
-0.7415 -0.6084  81.9175  1.1300 -0.7885  1.1608 -0.5730  2.1459  12.1928  0.7415  0.6084  82.4825 -1.1300  0.7885  0.8392  0.5730 -2.1459 -12.1928  82.2000  3.0159 
-0.6342 -0.6658  82.1555  1.0727 -0.5739  2.3801 -1.0817  2.1891  7.4951  0.6342  0.6658  82.4445 -1.0727  0.5739 -0.3801  1.0817 -2.1891 -7.4951  82.3000  4.4757 
-0.5378 -0.7013  82.4685  0.9645 -0.3550  3.1296 -1.4187  2.0550 -0.0883  0.5378  0.7013  82.3315 -0.9645  0.3550 -1.1296  1.4187 -2.0550  0.0883  82.4000  6.6413 
-0.4555 -0.7162  82.7805  0.8226 -0.1495  3.1208 -1.5066  1.7849 -7.8703  0.4555  0.7162  82.2195 -0.8226  0.1495 -1.1208  1.5066 -1.7849  7.8703  82.5000  6.0756 
-0.3883 -0.7133  83.0139  0.6720  0.0290  2.3338 -1.3216  1.4302 -13.0564  0.3883  0.7133  82.1861 -0.6720 -0.0290 -0.3338  1.3216 -1.4302  13.0564  82.6000  2.9417 
-0.3343 -0.6961  83.1167  0.5398  0.1720  1.0281 -0.8944  1.0336 -13.7484  0.3343  0.6961  82.2833 -0.5398 -0.1720  0.9719  0.8944 -1.0336  13.7484  82.7000  1.0572 
-0.2893 -0.6686  83.0821  0.4504  0.2754 -0.3467 -0.3015  0.6283 -9.6277  0.2893  0.6686  82.5179 -0.4504 -0.2754  2.3467  0.3015 -0.6283  9.6277  82.8000  3.0261 
-0.2473 -0.6348  82.9511  0.4202  0.3382 -1.3095  0.3467  0.2539 -2.0707  0.2473  0.6348  82.8489 -0.4202 -0.3382  3.3095 -0.3467 -0.2539  2.0707  82.9000  6.6830 
-0.2018 -0.5984  82.7994  0.4549  0.3636 -1.5166  0.9142 -0.0307  6.3438  0.2018  0.5984  83.2006 -0.4549 -0.3636  3.5166 -0.9142  0.0307 -6.3438  83.0000  7.5944 
-0.1471 -0.5623  82.7112  0.5463  0.3605 -0.8822  1.2451 -0.1578  12.7512  0.1471  0.5623  83.4888 -0.5463 -0.3605  2.8822 -1.2451  0.1578 -12.7512  83.1000  4.6174 
-0.0801 -0.5279  82.7505  0.6708  0.3448  0.3929  1.1765 -0.1099  15.0015  0.0801  0.5279  83.6495 -0.6708 -0.3448  1.6071 -1.1765  0.1099 -15.0015  83.2000  1.4776 
-0.0012 -0.4945  82.9398  0.7885  0.3338  1.8931  0.6029 -0.0125  12.3632  0.0012  0.4945  83.6602 -0.7885 -0.3338  0.1069 -0.6029  0.0125 -12.3632  83.3000  2.2562 
 0.0837 -0.4612  83.2528  0.8488  0.3325  3.1294 -0.3625 -0.1293  5.6800 -0.0837  0.4612  83.5472 -0.8488 -0.3325 -1.1294  0.3625  0.1293 -5.6800  83.4000  6.3179 
 0.1649 -0.4293  83.6225  0.8125  0.3196  3.6974 -1.3042 -0.5870 -2.9825 -0.1649  0.4293  83.3775 -0.8125 -0.3196 -1.6974  1.3042  0.5870  2.9825  83.5000  8.9265 
 0.2331 -0.4032  83.9624  0.6821  0.2609  3.3992 -1.7987 -1.1192 -10.9300 -0.2331  0.4032  83.2376 -0.6821 -0.2609 -1.3992  1.7987  1.1192  10.9300  83.6000  6.8421 
 0.2833 -0.3883  84.1930  0.5022  0.1490  2.3061 -1.7473 -1.3229 -15.5582 -0.2833  0.3883  83.2070 -0.5022 -0.1490 -0.3061  1.7473  1.3229  15.5582  83.7000  2.2949 
 0.3161 -0.3866  84.2681  0.3275  0.0167  0.7503 -1.2773 -1.0459 -15.1998 -0.3161  0.3866  83.3319 -0.3275 -0.0167  1.2497  1.2773  1.0459  15.1998  83.8000  0.6181 
 0.3361 -0.3954  84.1911  0.1997 -0.0879 -0.7697 -0.5426 -0.4114 -9.8001 -0.3361  0.3954  83.6089 -0.1997  0.0879  2.7697  0.5426  0.4114  9.8001  83.9000  3.9913 
 0.3506 -0.4083  84.0161  0.1455 -0.1291 -1.7497  0.2987  0.3572 -1.0405 -0.3506  0.4083  83.9839 -0.1455  0.1291  3.7497 -0.2987 -0.3572  1.0405  84.0000  8.5921 
 0.3682 -0.4176  83.8308  0.1754 -0.0933 -1.8537  1.0529  1.0794  8.1886 -0.3682  0.4176  84.3692 -0.1754  0.0933  3.8537 -1.0529 -1.0794 -8.1886  84.1000  8.9504 
 0.3962 -0.4162  83.7273  0.2806  0.0146 -1.0349  1.5221  1.6552  14.7740 -0.3962  0.4162  84.6727 -0.2806 -0.0146  3.0349 -1.5221 -1.6552 -14.7740  84.2000  4.5741 
 0.4395 -0.3982  83.7715  0.4329  0.1801  0.4425  1.5790  2.0201  16.4673 -0.4395  0.3982  84.8285 -0.4329 -0.1801  1.5575 -1.5790 -2.0201 -16.4673  84.3000  0.7169 
 0.4986 -0.3600  83.9805  0.5908  0.3821  2.0893  1.2348  2.1030  12.6752 -0.4986  0.3600  84.8195 -0.5908 -0.3821 -0.0893 -1.2348 -2.1030 -12.6752  84.4000  2.1103 
 0.5700 -0.3007  84.3161  0.7142  0.5924  3.3568  0.6541  1.8591  4.6691 -0.5700  0.3007  84.6839 -0.7142 -0.5924 -1.3568 -0.6541 -1.8591 -4.6691  84.5000  7.2314 
 0.6480 -0.2229  84.6985  0.7797  0.7783  3.8237  0.0724  1.3494 -4.8463 -0.6480  0.2229  84.5015 -0.7797 -0.7783 -1.8237 -0.0724 -1.3494  4.8463  84.6000  10.1658 
 0.7267 -0.1316  85.0324  0.7869  0.9133  3.3391 -0.3494  0.7474 -12.6406 -0.7267  0.1316  84.3676 -0.7869 -0.9133 -1.3391  0.3494 -0.7474  12.6406  84.7000  7.7984 
 0.8019 -0.0328  85.2399  0.7520  0.9880  2.0750 -0.5958  0.2384 -16.0513 -0.8019  0.0328  84.3601 -0.7520 -0.9880 -0.0750  0.5958 -0.2384  16.0513  84.8000  3.4913 
 0.8711  0.0684  85.2869  0.6924  1.0119  0.4699 -0.7439 -0.0753 -13.9122 -0.8711 -0.0684  84.5131 -0.6924 -1.0119  1.5301  0.7439  0.0753  13.9122  84.9000  2.7643 
 0.9329  0.1689  85.1948  0.6180  1.0043 -0.9213 -0.8773 -0.1841 -6.9873 -0.9329 -0.1689  84.8052 -0.6180 -1.0043  2.9213  0.8773  0.1841  6.9873  85.0000  6.4077 
 0.9859  0.2675  85.0328  0.5302  0.9859 -1.6201 -1.0447 -0.1330  2.2749 -0.9859 -0.2675  85.1672 -0.5302 -0.9859  3.6201  1.0447  0.1330 -2.2749  85.1000  9.6521 
 1.0285  0.3647  84.8935  0.4258  0.9726 -1.3926 -1.2597  0.0144  10.5987 -1.0285 -0.3647  85.5065 -0.4258 -0.9726  3.3926  1.2597 -0.0144 -10.5987  85.2000  8.3551 
 1.0585  0.4621  84.8602  0.2998  0.9741 -0.3327 -1.5142  0.1945  15.0469 -1.0585 -0.4621  85.7398 -0.2998 -0.9741  2.3327  1.5142 -0.1945 -15.0469  85.3000  4.2603 
 1.0733  0.5615  84.9774  0.1484  0.9935  1.1720 -1.7891  0.3509  14.0716 -1.0733 -0.5615  85.8226 -0.1484 -0.9935  0.8280  1.7891 -0.3509 -14.0716  85.4000  2.6393 
 1.0703  0.6643  85.2354 -0.0305  1.0286  2.5792 -2.0597  0.4372  8.0692 -1.0703 -0.6643  85.7646  0.0305 -1.0286 -0.5792  2.0597 -0.4372 -8.0692  85.5000  5.4783 
 1.0466  0.7716  85.5740 -0.2365  1.0723  3.3861 -2.2975  0.4192 -0.7637 -1.0466 -0.7716  85.6260  0.2365 -1.0723 -1.3861  2.2975 -0.4192  0.7637  85.6000  9.0582 
 1.0000  0.8830  85.9049 -0.4662  1.1143  3.3097 -2.4708  0.2780 -9.2217 -1.0000 -0.8830  85.4951  0.4662 -1.1143 -1.3097  2.4708 -0.2780  9.2217  85.7000  8.9593 
 0.9286  0.9972  86.1437 -0.7133  1.1420  2.3875 -2.5459  0.0133 -14.2453 -0.9286 -0.9972  85.4563  0.7133 -1.1420 -0.3875  2.5459 -0.0133  14.2453  85.8000  5.8444 
 0.8319  1.1115  86.2400 -0.9679  1.1434  0.9630 -2.4929 -0.3535 -14.0239 -0.8319 -1.1115  85.5600  0.9679 -1.1434  1.0370  2.4929  0.3535  14.0239  85.9000  4.4601 
 0.7101  1.2223  86.1961 -1.2172  1.1080 -0.4394 -2.2928 -0.7813 -8.6482 -0.7101 -1.2223  85.8039  1.2172 -1.1080  2.4394  2.2928  0.7813  8.6482  86.0000  7.2684 
 0.5655  1.3253  86.0656 -1.4465  1.0299 -1.3042 -1.9470 -1.2153 -0.0769 -0.5655 -1.3253  86.1344  1.4465 -1.0299  3.3042  1.9470  1.2153  0.0769  86.1000  11.1588 
 0.4014  1.4162  85.9345 -1.6412  0.9084 -1.3119 -1.4811 -1.6007  8.5712 -0.4014 -1.4162  86.4655  1.6412 -0.9084  3.3119  1.4811  1.6007 -8.5712  86.2000  11.5711 
 0.2224  1.4910  85.8890 -1.7893  0.7483 -0.4548 -0.9418 -1.8968  14.1454 -0.2224 -1.4910  86.7110  1.7893 -0.7483  2.4548  0.9418  1.8968 -14.1454  86.3000  8.5525 
 0.0341  1.5469  85.9850 -1.8835  0.5586  0.9598 -0.3849 -2.0865  14.6029 -0.0341 -1.5469  86.8150  1.8835 -0.5586  1.0402  0.3849  2.0865 -14.6029  86.4000  6.7053 
-0.1581  1.5819  86.2270 -1.9220  0.3500  2.4201  0.1381 -2.1765  9.7505  0.1581 -1.5819  86.7730  1.9220 -0.3500 -0.4201 -0.1381  2.1765 -9.7505  86.5000  9.0587 
-0.3489  1.5951  86.5665 -1.9082  0.1323  3.3951  0.5914 -2.1898  1.3169  0.3489 -1.5951  86.6335  1.9082 -0.1323 -1.3951 -0.5914  2.1898 -1.3169  86.6000  12.9589 
-0.5338  1.5864  86.9191 -1.8490 -0.0867  3.5268  0.9579 -2.1547 -7.6687  0.5338 -1.5864  86.4809  1.8490  0.0867 -1.5268 -0.9579  2.1547  7.6687  86.7000  13.4688 
-0.7091  1.5562  87.1951 -1.7532 -0.3021  2.7599  1.2370 -2.0961 -13.9687  0.7091 -1.5562  86.4049  1.7532  0.3021 -0.7599 -1.2370  2.0961  13.9687  86.8000  9.8765 
-0.8721  1.5050  87.3314 -1.6295 -0.5117  1.3631  1.4398 -2.0307 -15.3045  0.8721 -1.5050  86.4686  1.6295  0.5117  0.6369 -1.4398  2.0307  15.3045  86.9000  6.7471 
-1.0207  1.4336  87.3147 -1.4855 -0.7148 -0.1674  1.5836 -1.9654 -11.1794  1.0207 -1.4336  86.6853  1.4855  0.7148  2.1674 -1.5836  1.9654  11.1794  87.0000  8.0557 
-1.1534  1.3424  87.1862 -1.3272 -0.9114 -1.2853  1.6877 -1.8983 -3.0593  1.1534 -1.3424  87.0138  1.3272  0.9114  3.2853 -1.6877  1.8983  3.0593  87.1000  12.0249 
-1.2692  1.2323  87.0271 -1.1584 -1.1012 -1.5913  1.7704 -1.8201  6.1535  1.2692 -1.2323  87.3729  1.1584  1.1012  3.5913 -1.7704  1.8201 -6.1535  87.2000  13.4300 
-1.3673  1.1040  86.9295 -0.9814 -1.2832 -0.9759  1.8463 -1.7165  13.1638  1.3673 -1.1040  87.6705  0.9814  1.2832  2.9759 -1.8463  1.7165 -13.1638  87.3000  10.4001 
-1.4470  0.9585  86.9635 -0.7967 -1.4548  0.3405  1.9249 -1.5693  15.4684  1.4470 -0.9585  87.8365  0.7967  1.4548  1.6595 -1.9249  1.5693 -15.4684  87.4000  6.8566 
-1.5074  0.7973  87.1522 -0.6043 -1.6118  1.8873  2.0079 -1.3597  12.2563  1.5074 -0.7973  87.8478  0.6043  1.6118  0.1127 -2.0079  1.3597 -12.2563  87.5000  7.4111 
-1.5478  0.6226  87.4635 -0.4035 -1.7477  3.1129  2.0880 -1.0704  4.6990  1.5478 -0.6226  87.7365  0.4035  1.7477 -1.1129 -2.0880  1.0704 -4.6990  87.6000  11.3726 
-1.5673  0.4371  87.8218 -0.1947 -1.8548  3.5828  2.1475 -0.6908 -4.4739  1.5673 -0.4371  87.5782  0.1947  1.8548 -1.5828 -2.1475  0.6908  4.4739  87.7000  13.6597 
-1.5653  0.2447  88.1354  0.0201 -1.9239  3.1355  2.1602 -0.2220 -11.9587  1.5653 -0.2447  87.4646 -0.0201  1.9239 -1.1355 -2.1602  0.2220  11.9587  87.8000  11.3875 
-1.5416  0.0501  88.3293  0.2361 -1.9461  1.9396  2.0963  0.3175 -15.0701  1.5416 -0.0501  87.4707 -0.2361  1.9461  0.0604 -2.0963 -0.3175  15.0701  87.9000  7.5243 
-1.4971 -0.1413  88.3726  0.4457 -1.9143  0.4326  1.9323  0.8903 -12.7080  1.4971  0.1413  87.6274 -0.4457  1.9143  1.5674 -1.9323 -0.8903  12.7080  88.0000  6.9018 
-1.4332 -0.3239  88.2888  0.6390 -1.8253 -0.8382  1.6612  1.4438 -5.7530  1.4332  0.3239  87.9112 -0.6390  1.8253  2.8382 -1.6612 -1.4438  5.7530  88.1000  9.8816 
-1.3527 -0.4920  88.1474  0.8051 -1.6809 -1.4135  1.3004  1.9212  3.2546  1.3527  0.4920  88.2526 -0.8051  1.6809  3.4135 -1.3004 -1.9212 -3.2546  88.2000  11.9807 
-1.2592 -0.6408  88.0386  0.9351 -1.4888 -1.0881  0.8903  2.2758  11.0351  1.2592  0.6408  88.5614 -0.9351  1.4888  3.0881 -0.8903 -2.2758 -11.0351  88.3000  9.8709 
-1.1567 -0.7670  88.0401  1.0242 -1.2612  0.0154  0.4848  2.4823  14.7560  1.1567  0.7670  88.7599 -1.0242  1.2612  1.9846 -0.4848 -2.4823 -14.7560  88.4000  5.7914 
-1.0495 -0.8683  88.1892  1.0726 -1.0130  1.4910  0.1369  2.5393  13.0566  1.0495  0.8683  88.8108 -1.0726  1.0130  0.5090 -0.1369 -2.5393 -13.0566  88.5000  4.5654 
-0.9408 -0.9442  88.4689  1.0863 -0.7590  2.7967 -0.1141  2.4653  6.5402  0.9408  0.9442  88.7311 -1.0863  0.7590 -0.7967  0.1141 -2.4653 -6.5402  88.6000  7.1992 
-0.8333 -0.9954  88.8140  1.0749 -0.5125  3.4507 -0.2484  2.2900 -2.4429  0.8333  0.9954  88.5860 -1.0749  0.5125 -1.4507  0.2484 -2.2900  2.4429  88.7000  9.5574 
-0.7283 -1.0238  89.1346  1.0501 -0.2835  3.2064 -0.2673  2.0468 -10.6422  0.7283  1.0238  88.4654 -1.0501  0.2835 -1.2064  0.2673 -2.0468  10.6422  88.8000  7.8895 
-0.6260 -1.0316  89.3488  1.0233 -0.0788  2.1422 -0.1898  1.7685 -15.0787  0.6260  1.0316  88.4512 -1.0233  0.0788 -0.1422  0.1898 -1.7685  15.0787  88.9000  3.9054 
-0.5256 -1.0218  89.4123  1.0044  0.0980  0.6343 -0.0501  1.4855 -14.1180  0.5256  1.0218  88.5877 -1.0044 -0.0980  1.3657  0.0501 -1.4855  14.1180  89.0000  2.6329 
-0.4256 -0.9972  89.3345  0.9994  0.2466 -0.7775  0.1060  1.2252 -8.0596  0.4256  0.9972  88.8655 -0.9994 -0.2466  2.7775 -0.1060 -1.2252  8.0596  89.1000  5.7854 
-0.3246 -0.9603  89.1762  1.0100  0.3691 -1.5834  0.2224  1.0092  0.9698  0.3246  0.9603  89.2238 -1.0100 -0.3691  3.5834 -0.2224 -1.0092 -0.9698  89.2000  9.3564 
-0.2214 -0.9133  89.0275  1.0322  0.4700 -1.4865  0.2361  0.8477  9.7788  0.2214  0.9133  89.5725 -1.0322 -0.4700  3.4865 -0.2361 -0.8477 -9.7788  89.3000  8.7070 
-0.1158 -0.8578  88.9767  1.0558  0.5548 -0.5086  0.0842  0.7264  15.2532  0.1158  0.8578  89.8233 -1.0558 -0.5548  2.5086 -0.0842 -0.7264 -15.2532  89.4000  4.6072 
-0.0094 -0.7950  89.0784  1.0642  0.6274  1.0167 -0.2755  0.5935  15.4616  0.0094  0.7950  89.9216 -1.0642 -0.6274  0.9833  0.2755 -0.5935 -15.4616  89.5000  2.3418 
 0.0942 -0.7264  89.3346  1.0367  0.6868  2.5629 -0.8264  0.3616  10.3257 -0.0942  0.7264  89.8654 -1.0367 -0.6868 -0.5629  0.8264 -0.3616 -10.3257  89.6000  4.9314 
 0.1896 -0.6541  89.6942  0.9540  0.7229  3.5955 -1.4562 -0.0453  1.6202 -0.1896  0.6541  89.7058 -0.9540 -0.7229 -1.5955  1.4562  0.0453 -1.6202  89.7000  9.1518 
 0.2705 -0.5822  90.0699  0.8084  0.7184  3.7575 -1.9730 -0.6035 -7.6744 -0.2705  0.5822  89.5301 -0.8084 -0.7184 -1.7575  1.9730  0.6035  7.6744  89.8000  9.4940 
 0.3316 -0.5164  90.3690  0.6111  0.6581  2.9901 -2.2050 -1.1456 -14.4078 -0.3316  0.5164  89.4310 -0.6111 -0.6581 -0.9901  2.2050  1.1456  14.4078  89.9000  5.0977 
 0.3707 -0.4621  90.5239  0.3906  0.5435  1.5493 -2.0949 -1.4437 -16.3222 -0.3707  0.4621  89.4761 -0.3906 -0.5435  0.4507  2.0949  1.4437  16.3222  90.0000  0.9495 
 0.3888 -0.4222  90.5156  0.1811  0.3991 -0.0829 -1.6858 -1.3516 -12.8053 -0.3888  0.4222  89.6844 -0.1811 -0.3991  2.0829  1.6858  1.3516  12.8053  90.1000  1.8367 
 0.3900 -0.3958  90.3792  0.0125  0.2640 -1.3635 -1.0481 -0.8767 -5.0907 -0.3900  0.3958  90.0208 -0.0125 -0.2640  3.3635  1.0481  0.8767  5.0907  90.2000  6.5205 
 0.3808 -0.3781  90.1920 -0.0923  0.1763 -1.8725 -0.2575 -0.1553  4.1802 -0.3808  0.3781  90.4080  0.0923 -0.1763  3.8725  0.2575  0.1553 -4.1802  90.3000  9.2669 
 0.3690 -0.3620  90.0465 -0.1180  0.1608 -1.4545  0.5618  0.6209  11.8882 -0.3690  0.3620  90.7535  0.1180 -0.1608  3.4545 -0.5618 -0.6209 -11.8882  90.4000  6.7860 
 0.3628 -0.3398  90.0200 -0.0619  0.2229 -0.2657  1.2054  1.2785  15.5242 -0.3628  0.3398  90.9800  0.0619 -0.2229  2.2657 -1.2054 -1.2785 -15.5242  90.5000  2.0660 
 0.3687 -0.3047  90.1486  0.0587  0.3507  1.2867  1.4438  1.6788  14.0354 -0.3687  0.3047  91.0514 -0.0587 -0.3507  0.7133 -1.4438 -1.6788 -14.0354  90.6000  0.5979 
 0.3890 -0.2528  90.4177  0.2031  0.5186  2.6903  1.1735  1.6730  8.1220 -0.3890  0.2528  90.9823 -0.2031 -0.5186 -0.6903 -1.1735 -1.6730 -8.1220  90.7000  3.8366 
 0.4210 -0.1842  90.7679  0.3204  0.6859  3.5025  0.5856  1.1364 -0.1205 -0.4210  0.1842  90.8321 -0.3204 -0.6859 -1.5025 -0.5856 -1.1364  0.1205  90.8000  7.7688 
 0.4589 -0.1043  91.1169  0.3790  0.7995  3.4904  0.1032  0.1891 -8.0174 -0.4589  0.1043  90.6831 -0.3790 -0.7995 -1.4904 -0.1032 -0.1891  8.0174  90.9000  7.8909 
 0.4978 -0.0224  91.3858  0.3893  0.8184  2.6887 -0.0297 -0.7330 -13.1558 -0.4978  0.0224  90.6142 -0.3893 -0.8184 -0.6887  0.0297  0.7330  13.1558  91.0000  4.3529 
 0.5365  0.0521  91.5231  0.3863  0.7451  1.3731  0.0417 -1.2370 -13.9973 -0.5365 -0.0521  90.6769 -0.3863 -0.7451  0.6269 -0.0417  1.2370  13.9973  91.1000  1.4251 
 0.5755  0.1142  91.5205  0.3905  0.6214 -0.0266  0.0683 -1.2354 -10.3116 -0.5755 -0.1142  90.8795 -0.3905 -0.6214  2.0266 -0.0683  1.2354  10.3116  91.2000  2.3398 
 0.6153  0.1640  91.4147  0.3973  0.4979 -1.0578 -0.0581 -0.8437 -3.3284 -0.6153 -0.1640  91.1853 -0.3973 -0.4979  3.0578  0.0581  0.8437  3.3284  91.3000  5.6247 
 0.6544  0.2054  91.2756  0.3915  0.4135 -1.3906 -0.3178 -0.2287  4.6007 -0.6544 -0.2054  91.5244 -0.3915 -0.4135  3.3906  0.3178  0.2287 -4.6007  91.4000  7.0769 
 0.6904  0.2444  91.1826  0.3597  0.3906 -0.9306 -0.6525  0.4506  10.7851 -0.6904 -0.2444  91.8174 -0.3597 -0.3906  2.9306  0.6525 -0.4506 -10.7851  91.5000  4.8983 
 0.7198  0.2880  91.1974  0.2945  0.4357  0.1480 -1.0159  1.0571  13.1362 -0.7198 -0.2880  92.0026 -0.2945 -0.4357  1.8520  1.0159 -1.0571 -13.1362  91.6000  1.7529 
 0.7391  0.3421  91.3435  0.1929  0.5414  1.4616 -1.3787  1.4813  10.9099 -0.7391 -0.3421  92.0565 -0.1929 -0.5414  0.5384  1.3787 -1.4813 -10.9099  91.7000  1.3328 
 0.7446  0.4111  91.5988  0.0550  0.6895  2.5526 -1.7121  1.6506  4.9717 -0.7446 -0.4111  92.0012 -0.0550 -0.6895 -0.5526  1.7121 -1.6506 -4.9717  91.8000  3.8386 
 0.7330  0.4965  91.9037 -0.1162  0.8546  3.0497 -1.9733  1.5388 -2.5157 -0.7330 -0.4965  91.8963  0.1162 -0.8546 -1.0497  1.9733 -1.5388  2.5157  91.9000  6.0060 
 0.7016  0.5974  92.1836 -0.3135  1.0085  2.7982 -2.1082  1.1757 -8.8701 -0.7016 -0.5974  91.8164  0.3135 -1.0085 -0.7982  2.1082 -1.1757  8.8701  92.0000  5.4235 
 0.6492  0.7100  92.3747 -0.5244  1.1261  1.9111 -2.0734  0.6437 -11.8529 -0.6492 -0.7100  91.8253  0.5244 -1.1261  0.0889  2.0734 -0.6437  11.8529  92.1000  3.4884 
 0.5760  0.8290  92.4473 -0.7317  1.1904  0.7259 -1.8651  0.0550 -10.4645 -0.5760 -0.8290  91.9527  0.7317 -1.1904  1.2741  1.8651 -0.0550  10.4645  92.2000  3.3228 
 0.4842  0.9486  92.4152 -0.9182  1.1959 -0.3206 -1.5288 -0.4885 -5.2870 -0.4842 -0.9486  92.1848  0.9182 -1.1959  2.3206  1.5288  0.4885  5.2870  92.3000  5.5752 
 0.3771  1.0633  92.3303 -1.0711  1.1471 -0.8493 -1.1417 -0.9282  1.7443 -0.3771 -1.0633  92.4697  1.0711 -1.1471  2.8493  1.1417  0.9282 -1.7443  92.4000  7.6381 
 0.2586  1.1688  92.2628 -1.1853  1.0543 -0.6749 -0.7785 -1.2555  8.0507 -0.2586 -1.1688  92.7372  1.1853 -1.0543  2.6749  0.7785  1.2555 -8.0507  92.5000  7.1706 
 0.1323  1.2616  92.2758 -1.2631  0.9287  0.1302 -0.4881 -1.4944  11.3412 -0.1323 -1.2616  92.9242  1.2631 -0.9287  1.8698  0.4881  1.4944 -11.3412  92.6000  5.1811 
 0.0011  1.3396  92.4022 -1.3119  0.7793  1.2643 -0.2871 -1.6789  10.4335 -0.0011 -1.3396  92.9978  1.3119 -0.7793  0.7357  0.2871  1.6789 -10.4335  92.7000  4.6273 
-0.1330  1.4007  92.6330 -1.3406  0.6114  2.3077 -0.1672 -1.8380  5.6714  0.1330 -1.4007  92.9670  1.3406 -0.6114 -0.3077  0.1672  1.8380 -5.6714  92.8000  6.4658 
-0.2687  1.4435  92.9205 -1.3574  0.4276  2.8748 -0.1051 -1.9894 -1.2052  0.2687 -1.4435  92.8795  1.3574 -0.4276 -0.8748  0.1051  1.9894  1.2052  92.9000  8.4053 
-0.4055  1.4663  93.1959 -1.3679  0.2286  2.7543 -0.0709 -2.1390 -7.6917  0.4055 -1.4663  92.8041  1.3679 -0.2286 -0.7543  0.0709  2.1390  7.6917  93.0000  7.9935 
-0.5430  1.4678  93.3944 -1.3750  0.0147  1.9851 -0.0339 -2.2837 -11.4239  0.5430 -1.4678  92.8056  1.3750 -0.0147  0.0149  0.0339  2.2837  11.4239  93.1000  5.9281 
