29.700000 0.000320 0.000095 0.607202 0.936729 0.365387 0.310174 2.4307070299308
29.800000 0.000325 0.000094 0.609336 0.945353 0.349868 0.311542 2.42734956210065
29.900000 0.000329 0.000094 0.611471 0.953659 0.333023 0.312771 2.4247409961698416
30.000000 0.000334 0.000093 0.613607 0.961298 0.315154 0.313860 2.423136085795057
30.100000 0.000339 0.000092 0.615744 0.967985 0.296614 0.314808 2.422713987116741
30.200000 0.000344 0.000091 0.617882 0.973512 0.277794 0.315617 2.423570116892034
30.300000 0.000349 0.000090 0.620021 0.977766 0.259116 0.316293 2.4257110344612025
30.400000 0.000355 0.000089 0.622161 0.980726 0.241019 0.316843 2.429052855549773
30.500000 0.000360 0.000089 0.624302 0.982465 0.223947 0.317278 2.4334245064682034
30.600000 0.000365 0.000089 0.626443 0.983133 0.208332 0.317610 2.4385774560881073
30.700000 0.000370 0.000088 0.628586 0.982943 0.194580 0.317854 2.4442032035423304
30.800000 0.000376 0.000089 0.630729 0.982147 0.183059 0.318027 2.4499587407383867
30.900000 0.000381 0.000089 0.632874 0.981009 0.174087 0.318147 2.4554986434598955
31.000000 0.000386 0.000089 0.635019 0.979779 0.167925 0.318233 2.4605107306506486
31.100000 0.000391 0.000090 0.637166 0.978668 0.164768 0.318304 2.4647508219546617
31.200000 0.000396 0.000092 0.639313 0.977826 0.164741 0.318381 2.4680714704629985
31.300000 0.000401 0.000093 0.641461 0.977330 0.167896 0.318484 2.4704399752980795
31.400000 0.000405 0.000095 0.643611 0.977168 0.174211 0.318631 2.471942552415798
31.500000 0.000410 0.000097 0.645761 0.977247 0.183587 0.318842 2.472773981820207
31.600000 0.000414 0.000099 0.647912 0.977394 0.195850 0.319133 2.473214753684175
31.700000 0.000419 0.000102 0.650064 0.977375 0.210753 0.319521 2.473599947125419
31.800000 0.000423 0.000104 0.652217 0.976914 0.227978 0.320019 2.474285147166338
31.900000 0.000427 0.000107 0.654371 0.975724 0.247147 0.320639 2.475614359500806
